,Pearson r,p-value,MAE,RMSE
Real_SBP vs Estimated_SBP_PPG,-0.003249767303730344,0.9944830528092498,1.9864939609971006,2.4086196290909863
Real_DBP vs Estimated_DBP_PPG,-0.15667298417375294,0.7372760103014474,3.8826335289003566,4.735605555038234
Real_SBP vs Estimated_SBP_PPW,0.10322877673144597,0.8256856211128533,1.9141079199399331,2.388443617534491
Real_DBP vs Estimated_DBP_PPW,-0.09989876964375531,0.8312515642033516,3.969285689013406,4.726741976440773
Real_SBP vs Estimated_SBP_AIx,0.22523640521931962,0.6272517133063797,22.308543659365675,24.23402553427962
Real_DBP vs Estimated_DBP_AIx,0.5260366534856805,0.22521643517878306,22.254350809238385,22.8805582983415
Real_SBP vs Estimated_SBP_AIx_Red,0.2589233240319096,0.5750231322168697,24.381807523448337,26.22254731382407
Real_DBP vs Estimated_DBP_AIx_Red,0.6295350332059884,0.12977890992202146,23.544381658000923,24.042717325095065
