,Pearson r,p-value,MAE,RMSE
Real_SBP vs Estimated_SBP_PPG,0.5143292303282774,0.04152034156622071,4.248097475859441,5.352844520942361
Real_DBP vs Estimated_DBP_PPG,0.06374504638053445,0.8145701912480487,1.9170150851745764,2.4493126368609617
Real_SBP vs Estimated_SBP_PPW,0.34651744743061824,0.1885704145869678,4.562397196284783,5.76234245771066
Real_DBP vs Estimated_DBP_PPW,0.09008867157604582,0.7400410143561766,1.918562152855336,2.4510518234765115
Real_SBP vs Estimated_SBP_AIx,-0.20466419887694048,0.4470438047793857,9.215766129847356,11.806265470665322
Real_DBP vs Estimated_DBP_AIx,-0.03623116475433919,0.8940262687168705,25.353541284622885,25.73143948295102
Real_SBP vs Estimated_SBP_AIx_Red,-0.1282823100122145,0.6358780512941065,13.703885772501408,17.526165781911214
Real_DBP vs Estimated_DBP_AIx_Red,-0.011613972151707994,0.96594985193628,28.781544326630947,29.42151184147419
