SBP_PPG,DBP_PPG,SBP_PPW,DBP_PPW,SBP_AIx,DBP_AIx
100.99999999999999,65.74999999999999,100.99999999999999,65.74999999999999,105.03126099551592,71.01875659730956
95.0,61.25,95.0,61.25,103.59752521081361,70.15851512648817
97.00000000000004,62.750000000000036,96.00000000000007,62.00000000000005,103.1790022271314,69.90740133627885
97.99999999999994,63.49999999999995,97.99999999999994,63.49999999999995,103.08335153369796,69.85001092021878
91.0,58.25,91.0,58.25,103.25358944671974,69.95215366803184
99.99999999999989,64.99999999999991,99.99999999999989,64.99999999999991,103.60672998430329,70.16403799058197
99.99999999999989,64.99999999999991,99.99999999999989,64.99999999999991,102.88870419717858,69.73322251830716
102.00000000000003,66.50000000000003,102.00000000000003,66.50000000000003,101.70933985227958,69.02560391136775
96.99999999999996,62.74999999999997,96.99999999999996,62.74999999999997,104.2480989934912,70.54885939609471
95.0,61.25,94.00000000000003,60.500000000000014,107.0317496670748,72.21904980024489
98.00000000000011,63.500000000000085,98.99999999999991,64.24999999999994,102.18108861902088,69.30865317141253
102.00000000000003,66.50000000000003,101.00000000000023,65.75000000000017,103.16771500026002,69.900629000156
100.99999999999987,65.7499999999999,100.99999999999987,65.7499999999999,106.0134360487531,71.60806162925186
