SBP_PPG,DBP_PPG,SBP_PPW,DBP_PPW,SBP_AIx,DBP_AIx
81.2,52.599999999999994,84.8,55.4,100.99233969854916,68.5954038191295
81.20000000000002,52.60000000000001,95.60000000000002,63.800000000000026,104.40167121780854,70.64100273068513
99.19999999999999,66.6,99.1999999999999,66.59999999999994,100.25040460677533,68.1502427640652
95.6,63.79999999999999,74.00000000000013,47.0000000000001,104.44492653869102,70.66695592321462
77.5999999999999,49.79999999999991,84.80000000000021,55.40000000000017,104.18561490883467,70.5113689453008
92.00000000000006,61.00000000000005,74.00000000000013,47.0000000000001,98.3208458138965,66.99250748833789
92.00000000000006,61.00000000000005,81.19999999999997,52.59999999999998,109.63959561345003,73.78375736807001
95.6,63.79999999999999,99.19999999999959,66.59999999999968,103.75595088921082,70.2535705335265
99.1999999999999,66.59999999999994,77.60000000000005,49.80000000000004,97.17836746302585,66.30702047781551
88.39999999999982,58.19999999999986,95.6000000000003,63.80000000000024,108.110108374243,72.86606502454579
74.00000000000013,47.0000000000001,77.60000000000005,49.80000000000004,101.30314007368324,68.78188404420995
84.7999999999999,55.39999999999992,95.59999999999967,63.79999999999974,101.43360039869516,68.8601602392171
88.39999999999982,58.19999999999986,77.60000000000005,49.80000000000004,89.12754981312328,61.47652988787397
77.60000000000005,49.80000000000004,81.19999999999997,52.59999999999998,102.45883556862577,69.47530134117547
84.7999999999999,55.39999999999992,99.19999999999959,66.59999999999968,101.97540238734186,69.18524143240512
99.20000000000023,66.60000000000018,81.19999999999997,52.59999999999998,107.15432062370449,72.29259237422269
99.20000000000023,66.60000000000018,88.39999999999982,58.19999999999986,104.83856314006402,70.90313788403841
99.20000000000023,66.60000000000018,99.20000000000023,66.60000000000018,88.37067322017776,61.022403932106656
95.59999999999967,63.79999999999974,74.00000000000013,47.0000000000001,92.40593579761861,63.44356147857116
88.39999999999982,58.19999999999986,84.7999999999999,55.39999999999992,102.42686402489667,69.456118414938
77.60000000000005,49.80000000000004,99.20000000000087,66.60000000000068,104.58168380359089,70.74901028215454
