Estimated_SBP_AIx_Red,Estimated_DBP_AIx_Red
91.70261653427552,63.02156992056531
112.33928737926767,75.4035724275606
112.26962756801805,75.36177654081084
111.71046721827918,75.02628033096751
104.96814347935094,70.98088608761057
109.54954887194701,73.7297293231682
95.2028270275542,65.12169621653253
110.37830955819132,74.22698573491479
93.36834344857965,64.0210060691478
117.45365886012692,78.47219531607615
107.22617647492902,72.3357058849574
100.82978277606304,68.49786966563784
109.87918599104049,73.92751159462429
112.02715026038314,75.21629015622987
103.40097464879405,70.04058478927642
97.50358554103086,66.50215132461852
111.58594897310334,74.95156938386201
98.1860584768709,66.91163508612254
108.97314261867047,73.38388557120227
110.48646052933111,74.29187631759866
111.41683475788777,74.85010085473266
103.85679335201455,70.31407601120873
96.9284173186089,66.15705039116533
108.86378544653238,73.31827126791943
109.05639664385895,73.43383798631537
107.99714252861277,72.79828551716767
100.75984065771549,68.4559043946293
106.15021062251449,71.69012637350869
113.19618396192156,75.91771037715294
96.85374713415601,66.1122482804936
106.17701115247822,71.70620669148693
103.99011667923548,70.39407000754129
104.30422985809555,70.58253791485734
120.28621430182245,80.17172858109348
95.0586467536161,65.03518805216966
114.52730081479827,76.71638048887895
105.69711272977162,71.41826763786297
104.42650605514966,70.65590363308979
113.24556304897902,75.94733782938741
107.82279519985413,72.69367711991248
108.22680034503625,72.93608020702176
105.64337570821476,71.38602542492885
94.0557118186855,64.4334270912113
107.76455032358487,72.65873019415092
95.52046350401255,65.31227810240753
112.4232928164618,75.45397568987708
101.59979032315485,68.95987419389292
114.33446135829512,76.60067681497706
99.45438776761318,67.67263266056791
103.08420462206408,69.85052277323844
111.35843913569774,74.81506348141865
94.52041893123679,64.71225135874207
108.49559484150251,73.0973569049015
102.4624169447506,69.47745016685036
110.01992928137332,74.011957568824
96.46542602756146,65.87925561653688
106.58292330331972,71.94975398199183
107.10553734950167,72.263322409701
100.34237317719176,68.20542390631506
113.90221322133314,76.34132793279989
