,Pearson r,p-value,MAE,RMSE
Real_SBP vs Estimated_SBP_PPG,0.516401481333245,0.2942522960122261,2.506867018904501,2.7662202866028998
Real_DBP vs Estimated_DBP_PPG,0.4596066248379754,0.35913331220954664,2.5035516719725095,2.5755713113030203
Real_SBP vs Estimated_SBP_PPW,0.6448299906054218,0.16681701231568177,2.1744723355954036,2.4773653803959195
Real_DBP vs Estimated_DBP_PPW,0.7892239558328279,0.0619577859297669,1.7718598016751557,1.8709895342864595
Real_SBP vs Estimated_SBP_AIx,0.628803591646201,0.18110718262733594,8.461988881373225,13.625935097574505
Real_DBP vs Estimated_DBP_AIx,0.33054973337042837,0.5222338485658389,6.412689572829678,8.955106865013294
Real_SBP vs Estimated_SBP_AIx_Red,-0.39409749236169966,0.4394579605616184,5.970531725815303,7.278195055868656
Real_DBP vs Estimated_DBP_AIx_Red,-0.5722477358526105,0.23532465569756653,4.892813852179473,6.140747333959929
