Estimated_SBP_AIx_Red,Estimated_DBP_AIx_Red
112.576702557098,75.5460215342588
106.73525878122287,72.04115526873372
114.92267217786316,76.9536033067179
110.89619599180051,74.53771759508031
101.19491765430263,68.71695059258158
104.3658924105619,70.61953544633714
105.45800572077013,71.27480343246208
107.37692689445485,72.42615613667292
107.92649569679794,72.75589741807876
99.99052136771692,67.99431282063014
104.44802115087752,70.66881269052651
119.06180103548438,79.43708062129062
104.9476866275865,70.9686119765519
102.36147676955837,69.41688606173503
104.87335522341435,70.92401313404861
108.76590479393248,73.25954287635949
111.53011184117896,74.91806710470738
105.24964013460598,71.1497840807636
104.62565030803194,70.77539018481916
126.90793988337686,84.14476393002612
109.3146243602552,73.58877461615312
109.57992008733125,73.74795205239874
109.87522591450566,73.9251355487034
110.41593459761071,74.24956075856643
110.25445420098363,74.15267252059017
112.40584043999273,75.44350426399564
109.42558468338048,73.65535081002828
111.70368214155125,75.02220928493075
107.9515687396755,72.7709412438053
104.68955480958964,70.81373288575378
106.62174220971313,71.97304532582788
112.32365478879525,75.39419287327715
106.42022233362333,71.852133400174
115.01107687143134,77.00664612285881
104.66490714692625,70.79894428815575
123.45537907381943,82.07322744429166
110.34116997403633,74.2047019844218
110.89712964953216,74.5382777897193
103.84928474801043,70.30957084880626
104.68518164203347,70.81110898522007
111.49789181470625,74.89873508882374
108.01417525299074,72.80850515179445
107.87430396393792,72.72458237836275
103.00677537476676,69.80406522486005
108.21109585398776,72.92665751239265
107.72211868859802,72.6332712131588
115.8633550929074,77.51801305574443
118.29400419696128,78.97640251817677
112.82124042571203,75.69274425542721
106.21793352415189,71.73076011449113
105.81017258673633,71.4861035520418
105.05395392906765,71.0323723574406
123.491071047414,82.0946426284484
107.23510097284421,72.34106058370652
100.22622580250743,68.13573548150447
102.2499569339939,69.34997416039634
105.49040780723224,71.29424468433935
106.52277656825743,71.91366594095446
105.34122615626032,71.20473569375619
115.67199444335581,77.40319666601349
104.21149361612277,70.52689616967366
105.87017881840184,71.52210729104111
113.06258382079663,75.83755029247799
102.91000256551145,69.74600153930686
105.03069136785109,71.01841482071066
115.07051818261141,77.04231090956684
101.97385578711484,69.18431347226891
106.91887180996456,72.15132308597873
114.1299807560271,76.47798845361626
102.90183794753037,69.74110276851822
