,Pearson r,p-value,MAE,RMSE
Real_SBP vs Estimated_SBP_PPG,0.37278499134348764,0.14056437528804466,1.1434372772170587,1.3852719926889
Real_DBP vs Estimated_DBP_PPG,0.31907329712667404,0.21191662133988076,0.9052526546230076,1.1470493909079889
Real_SBP vs Estimated_SBP_PPW,0.27430174020808074,0.2866785323366154,1.1575597525641381,1.441053661896439
Real_DBP vs Estimated_DBP_PPW,0.43055851394829314,0.08448144771829263,0.8717364497112934,1.0960952116480818
Real_SBP vs Estimated_SBP_AIx,-0.2125215947874718,0.4128302237780618,40.3556296011216,40.396987110069645
Real_DBP vs Estimated_DBP_AIx,0.4535665860756898,0.06745617542834496,25.72686000472814,25.747509021577013
Real_SBP vs Estimated_SBP_AIx_Red,-0.028856629266294384,0.912458254607942,33.523291512314714,34.178499762169366
Real_DBP vs Estimated_DBP_AIx_Red,-0.12219695567678873,0.6403482928312936,21.47562741613719,21.904127415751578
