SBP_PPG,DBP_PPG,SBP_PPW,DBP_PPW,SBP_AIx,DBP_AIx
134.91563937438997,88.31229579354778,134.91563937438997,88.31229579354778,96.44361876628724,63.4538072323565
135.15572145529057,88.12237063238143,134.91563937438997,88.31229579354778,94.20744931986218,62.06241291013646
135.39580353619118,87.93244547121508,135.15572145529057,88.12237063238142,95.12126089396604,62.63100677846776
135.39580353619118,87.93244547121508,135.15572145529057,88.12237063238142,95.75932761995999,63.02802607464177
134.91563937439,88.31229579354776,135.15572145529057,88.12237063238142,94.3535989654512,62.15335046739185
134.91563937439,88.31229579354776,135.15572145529057,88.12237063238142,94.85829447783777,62.46738323065461
135.39580353619118,87.93244547121508,135.15572145529057,88.12237063238142,95.37147020646418,62.78669257291105
136.11604977889297,87.36266998771606,135.87596769799237,87.5525951488824,94.44133207366153,62.207939956944955
136.59621394069416,86.98281966538337,136.35613185979358,87.17274482654972,93.23547858357504,61.457631118668914
134.1953931316882,88.88207127704679,134.1953931316882,88.88207127704679,95.0055297854623,62.55899631095431
135.3958035361912,87.93244547121505,135.6358856170918,87.74252031004875,94.5571298273054,62.27999189254558
135.15572145529057,88.12237063238142,135.15572145529057,88.12237063238142,95.3507480630965,62.773798794815605
135.6358856170918,87.74252031004875,135.6358856170918,87.74252031004875,94.84613423925595,62.45981685998148
134.91563937438994,88.3122957935478,134.91563937439003,88.31229579354773,96.16958737054243,63.28329880833751
135.15572145529057,88.12237063238142,135.15572145529057,88.12237063238142,96.24793057659929,63.33204569210622
135.39580353619112,87.93244547121512,135.39580353619112,87.93244547121512,96.07348223748437,63.22350005887917
135.15572145529057,88.12237063238142,135.1557214552904,88.12237063238156,95.32587596995695,62.758322825750994
