,Pearson r,p-value,MAE,RMSE
Real_SBP vs Estimated_SBP_PPG,0.11588953424784529,0.6578188248374985,4.7460162569858415,8.090592924856702
Real_DBP vs Estimated_DBP_PPG,0.012864781274905849,0.9609159580019153,5.553253012644219,8.869323816540316
Real_SBP vs Estimated_SBP_PPW,0.13008513267018518,0.6187490245490612,4.710241649210397,8.078538086611134
Real_DBP vs Estimated_DBP_PPW,0.004483042711275439,0.9863759336967852,5.555494694957667,8.869827811190227
Real_SBP vs Estimated_SBP_AIx,-0.35075242086932534,0.16747560501186531,14.977740096572907,16.603259789250007
Real_DBP vs Estimated_DBP_AIx,-0.2958446815250462,0.24893991969777793,8.238584041349588,11.695377464506343
Real_SBP vs Estimated_SBP_AIx_Red,0.08779789110173636,0.7375689577226674,9.197065901567445,12.447664433251738
Real_DBP vs Estimated_DBP_AIx_Red,-0.05933664903742691,0.8210344614583599,9.463850792478722,12.532639538519874
