SBP_PPG,DBP_PPG,SBP_PPW,DBP_PPW,SBP_AIx,DBP_AIx
99.08942465073542,63.716230952132015,99.08942465073542,63.716230952132015,98.64890687080944,64.82598649739253
99.2807293897143,63.856028636749336,99.18507702022487,63.786129794440676,96.35397468666781,63.39802869392663
99.08942465073542,63.716230952132015,99.18507702022487,63.786129794440676,98.65703097177023,64.83104149354591
98.61116280328825,63.36673674058872,98.51551043379882,63.29683789828006,97.83774705661293,64.32126483522582
99.2807293897143,63.856028636749336,99.18507702022487,63.786129794440676,97.70234910715092,64.23701722222724
99.08942465073542,63.716230952132015,99.08942465073542,63.716230952132015,93.29823479913108,61.496679430570445
99.08942465073544,63.71623095213203,98.993772281246,63.646332109823355,100.20481757471921,65.79410871315862
99.08942465073541,63.716230952132,99.18507702022487,63.786129794440676,98.67206604591271,64.84039665079013
99.47203412869318,63.995826321366664,99.37638175920374,63.925927479058,99.7153722039484,65.48956492690122
99.28072938971431,63.85602863674935,99.28072938971428,63.85602863674932,99.88563808915818,65.59550814436508
99.08942465073544,63.71623095213203,99.08942465073541,63.716230952132,98.15156718868226,64.51653069518008
98.89811991175658,63.57643326751471,98.89811991175654,63.57643326751469,100.94948580780257,66.25745783596605
98.993772281246,63.646332109823355,98.993772281246,63.646332109823355,96.55866264064599,63.52539008751307
98.993772281246,63.646332109823355,98.993772281246,63.646332109823355,98.09837582389255,64.48343384597759
99.08942465073544,63.71623095213203,99.08942465073538,63.71623095213198,99.67801876888753,65.46632278953001
99.08942465073544,63.71623095213203,99.08942465073538,63.71623095213198,96.64501309499407,63.57911925910742
