,Pearson r,p-value,MAE,RMSE
Real_SBP vs Estimated_SBP_PPG,0.05017472479124846,0.853594815894777,0.5084441727672289,0.6130765961171514
Real_DBP vs Estimated_DBP_PPG,0.02591488066013381,0.924103551000933,1.1522099892703555,1.3626174415295775
Real_SBP vs Estimated_SBP_PPW,0.06829291685922116,0.8015781593899666,0.5037776021146732,0.6086613329721645
Real_DBP vs Estimated_DBP_PPW,0.06700197786064678,0.8052612205519971,1.1478413116260615,1.3568306186323822
Real_SBP vs Estimated_SBP_AIx,-0.3136283579168724,0.2368522510814502,1.599708147528868,2.229951071513609
Real_DBP vs Estimated_DBP_AIx,-0.2845733129029508,0.2854105879954354,1.8052067534929819,2.1762570364521765
Real_SBP vs Estimated_SBP_AIx_Red,0.185904799767205,0.4906058517677506,5.1536313035263595,6.009486897979513
Real_DBP vs Estimated_DBP_AIx_Red,-0.08183326079916078,0.7631965062537565,4.762343152036393,5.1527630412893295
