,Pearson r,p-value,MAE,RMSE
Real_SBP vs Estimated_SBP_PPG,0.40631748808353574,0.07545069311093384,4.411686546725407,5.130160903561942
Real_DBP vs Estimated_DBP_PPG,0.32910478139883526,0.15652244753904765,1.2218590589296077,1.614960418174059
Real_SBP vs Estimated_SBP_PPW,0.44673117973845095,0.04830831343287137,4.519483014334446,5.027751608486861
Real_DBP vs Estimated_DBP_PPW,0.5939825905286447,0.0057544912409971845,1.153007954387863,1.4476307678612308
Real_SBP vs Estimated_SBP_AIx,-0.12949469857876061,0.5863528544284011,12.91522774475916,14.636169501677498
Real_DBP vs Estimated_DBP_AIx,-0.29508069293531547,0.20658105877445654,2.964547531326822,3.6738350472852193
Real_SBP vs Estimated_SBP_AIx_Red,-0.37882449258522566,0.09953162722515815,12.1303678991646,14.61897192386
Real_DBP vs Estimated_DBP_AIx_Red,-0.16747651294613067,0.4803368544013785,7.033723313715582,9.563807827470145
