,Pearson r,p-value,MAE,RMSE
Real_SBP vs Estimated_SBP_PPG,0.009302258846618366,0.968951848414688,1.6780080668754267,2.3557128948569064
Real_DBP vs Estimated_DBP_PPG,0.02778891981814151,0.9074182456931831,2.418124751833695,3.212684743916131
Real_SBP vs Estimated_SBP_PPW,0.057881368447527906,0.8084790384318958,1.6773589867518985,2.3546124015560532
Real_DBP vs Estimated_DBP_PPW,0.0773292301423279,0.7459040750473291,2.417242982455288,3.2081101403988894
Real_SBP vs Estimated_SBP_AIx,-0.13240956422922603,0.5778792621002078,9.051076157564607,12.358081675132526
Real_DBP vs Estimated_DBP_AIx,0.10066912661349013,0.6728110673719039,15.324844253457252,16.245225916548126
Real_SBP vs Estimated_SBP_AIx_Red,-0.18208753130660055,0.4422828665187536,14.07627833468818,16.04239415891805
Real_DBP vs Estimated_DBP_AIx_Red,0.2140819142517898,0.36476223367633415,17.4822675702075,18.401986300376272
