Estimated_SBP_AIx_Red,Estimated_DBP_AIx_Red
110.06588933921438,74.03953360352862
112.84678815368034,75.70807289220821
99.4425765904651,67.66554595427905
100.68920539986057,68.41352323991634
100.12590735999657,68.07554441599794
104.79604756533021,70.87762853919813
102.86514766907527,69.71908860144515
96.484607163867,65.89076429832019
99.41727511016147,67.65036506609688
100.39197954958111,68.23518772974867
103.68764679629129,70.21258807777477
104.92983478367184,70.9579008702031
94.3889017693397,64.63334106160382
102.95160658928702,69.77096395357222
105.07901889235039,71.04741133541023
100.3711637250401,68.22269823502405
99.69904882531266,67.81942929518759
107.01914973634658,72.21148984180795
103.87273246939151,70.3236394816349
107.66917957803635,72.60150774682181
100.2588550430792,68.15531302584752
95.705576353747,65.4233458122482
100.11936879954449,68.0716212797267
97.98922444059403,66.79353466435641
102.35890375286752,69.41534225172052
110.7827607597645,74.4696564558587
102.00797742156237,69.20478645293743
98.40037796960387,67.04022678176233
100.6393697513061,68.38362185078367
99.97499559288347,67.98499735573009
104.59894180100892,70.75936508060536
99.00536320786716,67.4032179247203
104.33822911126674,70.60293746676005
96.72671046199828,66.03602627719897
101.68614461336311,69.01168676801787
105.70458981438024,71.42275388862815
104.66026638583708,70.79615983150225
99.62294229696683,67.7737653781801
101.29024166042802,68.77414499625682
105.28636588010767,71.1718195280646
105.51504692861295,71.30902815716776
105.07666483437282,71.04599890062369
98.84994478098203,67.30996686858921
88.53776390181818,61.12265834109091
