SBP_PPG,DBP_PPG,SBP_PPW,DBP_PPW,SBP_AIx,DBP_AIx
96.00000000000003,62.000000000000014,108.0,71.0,99.624298442674,67.7745790656044
103.99999999999999,67.99999999999999,107.99999999999999,71.0,143.33129995520503,93.998779973123
108.00000000000009,71.00000000000006,91.99999999999997,58.999999999999986,127.52523891250297,84.51514334750178
99.99999999999989,64.99999999999991,99.99999999999999,64.99999999999999,122.0782581167875,81.2469548700725
84.00000000000006,53.00000000000004,83.99999999999989,52.99999999999991,120.45232747473253,80.27139648483951
95.9999999999998,61.99999999999985,95.99999999999997,61.999999999999986,109.69257653454915,73.81554592072949
84.00000000000006,53.00000000000004,99.99999999999989,64.99999999999991,135.37529302275325,89.22517581365196
107.9999999999999,70.99999999999993,84.00000000000006,53.00000000000004,143.99030655503975,94.39418393302384
100.00000000000007,65.00000000000006,96.00000000000016,62.000000000000114,169.04546805927248,109.42728083556348
91.99999999999989,58.999999999999915,84.00000000000006,53.00000000000004,152.112160394128,99.2672962364768
99.99999999999972,64.99999999999979,87.99999999999997,55.99999999999998,126.01404821350273,83.60842892810165
107.9999999999999,70.99999999999993,96.00000000000016,62.000000000000114,166.64322392429523,107.98593435457714
80.00000000000014,50.00000000000011,87.99999999999997,55.99999999999998,132.00836555149547,87.20501933089729
91.99999999999989,58.999999999999915,91.99999999999989,58.999999999999915,96.55335912220737,65.93201547332441
103.99999999999999,67.99999999999999,100.00000000000007,65.00000000000006,121.35951890142074,80.81571134085245
108.00000000000026,71.0000000000002,80.00000000000014,50.00000000000011,99.97085628819701,67.98251377291821
95.9999999999998,61.99999999999985,95.9999999999998,61.99999999999985,101.565246036035,68.939147621621
108.00000000000026,71.0000000000002,99.99999999999972,64.99999999999979,100.19122674093967,68.1147360445638
107.99999999999955,70.99999999999966,95.9999999999998,61.99999999999985,97.41112583969849,66.4466755038191
100.00000000000043,65.00000000000031,91.99999999999989,58.999999999999915,108.00032592299938,72.80019555379963
92.0000000000006,59.00000000000045,80.00000000000014,50.00000000000011,116.17061007664304,77.70236604598583
108.00000000000026,71.0000000000002,80.00000000000014,50.00000000000011,132.0239013984413,87.21434083906477
