Filtered Signals
-1.441913799353729958e-02,-6.688119372274980989e-03
-2.230789438804589575e-02,-1.051026798447511970e-02
-3.162604908930626707e-02,-1.506407126992529572e-02
-4.400003867243401645e-02,-2.122824615574965199e-02
-6.044957291681720551e-02,-2.966077753026080677e-02
-8.115769632646926968e-02,-4.066805415715875338e-02
-1.053312451504607034e-01,-5.407557045780553295e-02
-1.311690798333638164e-01,-6.912406736175594202e-02
-1.559644962588107309e-01,-8.443108463926768392e-02
-1.763683251755222003e-01,-9.806352740626478326e-02
-1.888140655355206032e-01,-1.077502641954347362e-01
-1.900616428305078043e-01,-1.112254333543435392e-01
-1.777757908282559529e-01,-1.066488289613043428e-01
-1.510372632763207212e-01,-9.301886488765323535e-02
-1.106886142517825022e-01,-7.048537139814425867e-02
-5.943086420472094844e-02,-4.048226556971084439e-02
-1.614951953371135396e-03,-5.630803796046468523e-03
5.727555207032675177e-02,3.058913233623093697e-02
1.113794952191724807e-01,6.434724816695998328e-02
1.553123589362958301e-01,9.205219775265681414e-02
1.849528982623586948e-01,1.109044718367238336e-01
1.980152649385161223e-01,1.193073250118609763e-01
1.943101463592620815e-01,1.170646479817449848e-01
1.756589289138502097e-01,1.053383044733488261e-01
1.454880241496217252e-01,8.638239947810452679e-02
1.081937310102995958e-01,6.311404650885238388e-02
6.841623739452931674e-02,3.861166205693300491e-02
3.037132799195772087e-02,1.564130030197056001e-02
-2.646502115491673746e-03,-3.705602258538609473e-03
-2.853481264510446258e-02,-1.821478101551432874e-02
-4.642833022276659366e-02,-2.758162580984411388e-02
-5.655900923916033773e-02,-3.229464869889021872e-02
-6.000001119871731237e-02,-3.341503731582882997e-02
-5.837767080961754618e-02,-3.231322948408472950e-02
-5.362540040528668978e-02,-3.042429090849299925e-02
-4.781238454106637170e-02,-2.906369271721485903e-02
-4.302451127950056298e-02,-2.931015631820151068e-02
-4.123744540615829901e-02,-3.193140883142757402e-02
-4.412414306734756264e-02,-3.731915090799000495e-02
-5.277615627721331942e-02,-4.541286546872499996e-02
-6.736610782966877264e-02,-5.561562405056897501e-02
-8.681850447500501222e-02,-6.672544986266576439e-02
-1.085829702887716047e-01,-7.691841627300743944e-02
-1.286170372443337095e-01,-8.382481236524852442e-02
-1.416747339756446178e-01,-8.473478720723597035e-02
-1.419498536347220397e-01,-7.694983871986496582e-02
-1.240424156594940597e-01,-5.826158683801313520e-02
-8.412625209211807564e-02,-2.749828615331949278e-02
-2.111987760452539720e-02,1.495571444325122235e-02
6.238450585134308612e-02,6.678348331799079107e-02
1.596894439297033563e-01,1.236199767952278761e-01
2.602724743958764742e-01,1.792932699047182776e-01
3.508840965497289077e-01,2.264661824158917258e-01
4.173983523869189693e-01,2.576402278743246121e-01
4.471554110165956164e-01,2.663874849226017250e-01
4.313752215248217170e-01,2.485941478186984299e-01
3.671492589483281166e-01,2.034625010370771370e-01
2.585585505307729237e-01,1.340408674586797411e-01
1.166135895326559369e-01,4.712763540800359030e-02
-4.206561381938828115e-02,-4.749292629086787620e-02
-1.976596514055214415e-01,-1.383995068826947838e-01
-3.302531473171894660e-01,-2.142639957508924164e-01
-4.230796673957029075e-01,-2.656683117068880939e-01
-4.653052062084808704e-01,-2.866716339390649182e-01
-4.538118959016552711e-01,-2.758168649893180113e-01
-3.936178964255470092e-01,-2.363600165447647949e-01
-2.968310505476303152e-01,-1.756574351942512269e-01
-1.803382979781669726e-01,-1.038228961231228431e-01
-6.270923778086899547e-02,-3.192626827860911565e-02
3.904130500684774296e-02,2.989774464716628277e-02
1.121846810962877361e-01,7.405763236240041347e-02
1.500127183942316089e-01,9.654183931320932388e-02
1.523373591276959982e-01,9.723901256019852612e-02
1.247913180872860794e-01,7.955306147599826294e-02
7.719473745213281668e-02,4.945723055866239198e-02
2.139800333851467340e-02,1.421791656884594662e-02
-3.094556739937787126e-02,-1.894941330723098200e-02
-7.027703266110146840e-02,-4.405161444652815061e-02
-9.042309783661850453e-02,-5.714047491052413885e-02
-8.915803538826788666e-02,-5.669777286170123165e-02
-6.805456375210919284e-02,-4.358143316697912772e-02
-3.175198600534502591e-02,-2.060308933097756284e-02
1.315547403937874366e-02,8.143361980678406539e-03
5.937170182725270973e-02,3.805856989691688841e-02
1.000676354710344496e-01,6.478002755368553189e-02
1.298010496816900949e-01,8.478022977478047451e-02
1.451050314526440288e-01,9.575751109192359722e-02
1.447333309265045331e-01,9.680256228971217958e-02
1.295915588975512511e-01,8.835744581617505089e-02
1.024053831340409337e-01,7.200510336675260137e-02
6.719842553115598638e-02,5.014224322581670862e-02
2.867370830950900784e-02,2.559898188080835663e-02
-8.402185004490657361e-03,1.269142723407612472e-03
-3.973189482755466739e-02,-2.019919935145200046e-02
-6.188934494641853967e-02,-3.662843478389641444e-02
-7.257310981023487595e-02,-4.645122071437856465e-02
-7.071383583756220281e-02,-4.877937370697284919e-02
-5.645567514271529475e-02,-4.341959547211057119e-02
-3.104777806509036175e-02,-3.085199186368074373e-02
3.311208246672976696e-03,-1.218300954270871983e-02
4.364159869195161079e-02,1.092165035279450691e-02
8.634815391395204986e-02,3.632409412095981283e-02
1.273820757362667255e-01,6.152360987515460844e-02
1.624105613543282423e-01,8.379123959620021767e-02
1.870213191156661903e-01,1.003358381687391720e-01
1.970102787701981106e-01,1.085154356728034869e-01
1.888058246581429955e-01,1.061112632013775370e-01
1.600479279361877172e-01,9.166824140144204380e-02
1.102642527755952062e-01,6.487032985031707111e-02
4.149707846147043105e-02,2.687411526143623774e-02
-4.132387075503507479e-02,-1.950750401706348447e-02
-1.304673612219872103e-01,-6.987843022854099695e-02
-2.160820160951409941e-01,-1.186566600279268940e-01
-2.874808768149158533e-01,-1.597924434059425358e-01
-3.348675545079256022e-01,-1.877162346967217732e-01
-3.511746359855888455e-01,-1.983416459959132516e-01
-3.335829525195502243e-01,-1.898982167727340520e-01
-2.843123280640003081e-01,-1.633794271714675561e-01
-2.104325426381625230e-01,-1.224705292259247041e-01
-1.226880298925787371e-01,-7.294648221802060850e-02
-3.357711724124642916e-02,-2.166100969358504547e-02
4.489794173004846289e-02,2.465690065892021943e-02
1.033286386888748742e-01,6.054583974607713470e-02
1.364138802127606298e-01,8.266498538115792105e-02
1.436055382842770234e-01,9.020198027232168014e-02
1.288092279326951972e-01,8.478479025380813994e-02
9.927318490549809360e-02,6.995497464841116120e-02
6.395135847955170372e-02,5.034345090419333618e-02
3.169490747533622310e-02,3.073090024011920426e-02
9.618348298375019659e-03,1.517422354969703499e-02
1.926502271091638796e-03,6.350372066805502064e-03
9.389161793970909886e-03,5.219380270659240706e-03
2.951715144502317645e-02,1.104303710246186399e-02
5.734564479299310291e-02,2.172152481863891954e-02
8.660870919811226865e-02,3.434610886074317138e-02
1.110315030141104664e-01,4.583276809219508779e-02
1.254819564351486449e-01,5.350695812354763076e-02
1.267904047658757472e-01,5.554297913395643549e-02
1.141348672083139920e-01,5.120529160124104306e-02
8.898278269240339489e-02,4.088130562959878950e-02
5.466383473267755200e-02,2.593054573488100603e-02
1.570605999344815151e-02,8.400742455955005628e-03
-2.291632998058157344e-02,-9.326471302319915002e-03
-5.649806965107787016e-02,-2.490029905721698883e-02
-8.119689264546343932e-02,-3.632835427156630437e-02
-9.446004595963454487e-02,-4.223332558277338722e-02
-9.526409496659454801e-02,-4.201693817817404863e-02
-8.417025735340886994e-02,-3.592131717506290983e-02
-6.321279132998811057e-02,-2.498982251693337292e-02
-3.564082101210878928e-02,-1.093694268149238494e-02
-5.526595979621774790e-03,4.062498492849269532e-03
2.274664946494198842e-02,1.765457982100759535e-02
4.507966581126078565e-02,2.763848922116075510e-02
5.825606220282451841e-02,3.231014864104303497e-02
6.043730507391262968e-02,3.075826617467355278e-02
5.145418066575488392e-02,2.305024311026641903e-02
3.283752970132492593e-02,1.026285740749254514e-02
7.583809363585269914e-03,-5.656956430151063517e-03
-2.030648759212654031e-02,-2.218451029669506885e-02
-4.644871604243087232e-02,-3.661951608395594415e-02
-6.675675879443268568e-02,-4.653292096146676576e-02
-7.807387917708510927e-02,-5.017937143151370710e-02
-7.864062697789460377e-02,-4.679683160230969918e-02
-6.832180251220409950e-02,-3.673458402745914675e-02
-4.856475576652084791e-02,-2.138559605178034367e-02
-2.211061850414428043e-02,-2.939099764108048241e-03
7.478246033447696894e-03,1.599476482773442426e-02
3.637813994675172247e-02,3.281123657488883155e-02
6.104057154901987303e-02,4.530413301686289640e-02
7.861370610512208312e-02,5.195726226215816035e-02
8.720535154816741463e-02,5.209755394070914036e-02
8.599441974229486696e-02,4.590860015298223878e-02
7.522253708420775786e-02,3.432831981454016745e-02
5.609434156184246734e-02,1.886491527316662420e-02
3.060441079369711354e-02,1.365937288746225942e-03
1.308130548032436502e-03,-1.622630718218563001e-02
-2.893995234954583468e-02,-3.210128194820158903e-02
-5.725753649669058920e-02,-4.476286732615778613e-02
-8.100278924305419348e-02,-5.315512020933104570e-02
-9.802994921465622846e-02,-5.673100952112443418e-02
-1.069088618415093006e-01,-5.546770958814128960e-02
-1.070666258002120202e-01,-4.982794138403064121e-02
-9.881231396987527615e-02,-4.066623391864696707e-02
-8.323682514327809812e-02,-2.908921828845756341e-02
-6.201870370661420606e-02,-1.629462889029460390e-02
-3.718713190097156646e-02,-3.421958666115186565e-03
-1.088880161919382472e-02,8.558134033045370487e-03
1.481051895774844473e-02,1.890380128256250250e-02
3.807324403799044327e-02,2.711440173690320837e-02
5.738302827409440254e-02,3.290813009258148486e-02
7.159723895996168708e-02,3.618337455518290391e-02
7.998436135325029395e-02,3.698388105362483691e-02
8.226500081160070810e-02,3.548176593106579235e-02
7.865044190037029370e-02,3.197816291603847866e-02
6.985092990497565602e-02,2.690645895029386558e-02
5.702637952741948513e-02,2.081820891156877310e-02
4.167230704108725037e-02,1.433996667906331859e-02
2.545444979672217833e-02,8.103573406469763429e-03
1.001550297651850052e-02,2.664028725586301688e-03
-3.217856165491823212e-03,-1.575429219210517512e-03
-1.319389864265244419e-02,-4.411189132836853752e-03
-1.932811895089828549e-02,-5.845916920224675586e-03
-2.151444283501783433e-02,-6.052840283878306582e-03
-2.006926625216209209e-02,-5.312542081580438544e-03
-1.563906589988484086e-02,-3.945828444097050115e-03
-9.096402899204077477e-03,-2.261240959016660654e-03
-1.433260535472238167e-03,-5.226650280359601206e-04
6.345055339545329839e-03,1.066920908525970449e-03
1.331559440138836009e-02,2.370116188423218671e-03
1.871056567507584090e-02,3.310443598474260753e-03
2.196666118983371316e-02,3.862729208343716053e-03
2.276435465505132621e-02,4.047197442958921920e-03
2.106683917788807620e-02,3.933199511698617576e-03
1.714632465973371656e-02,3.646123599365918254e-03
1.156787818878016010e-02,3.359881720194530207e-03
5.107470181181823256e-03,3.260075580163232425e-03
-1.392839714368359705e-03,3.479105437117080077e-03
-7.203712438990761413e-03,4.021633079518304420e-03
-1.188073764306480512e-02,4.705837349103183034e-03
-1.539027953525038545e-02,5.141764711358805251e-03
-1.815492258443655513e-02,4.759049502244928377e-03
-2.099361771826675771e-02,2.887971054376739684e-03
-2.494925145006119879e-02,-1.110017602263329087e-03
-3.102407307810516046e-02,-7.677492991964123860e-03
-3.987328468948422855e-02,-1.689243169841466580e-02
-5.152767583164947346e-02,-2.833851480086244101e-02
-6.522146808565061626e-02,-4.105792244973770211e-02
-7.939023470286790674e-02,-5.361659661340480859e-02
-9.187290235012285367e-02,-6.428779540179949126e-02
-1.002998933937409853e-01,-7.133079065447930911e-02
-1.025884256321051846e-01,-7.331372736568889104e-02
-9.742197904873201031e-02,-6.941106368881626298e-02
-8.458585513505301190e-02,-5.960490385590674900e-02
-6.506515468093113097e-02,-4.473735427868660852e-02
-4.086741909657955196e-02,-2.639044129015841872e-02
-1.459067321927235913e-02,-6.602582269042284180e-03
1.118790558528934276e-02,1.253688253075362427e-02
3.457636998162890579e-02,2.934149231270215957e-02
5.492073387866101830e-02,4.293024939037419496e-02
7.307880910242658956e-02,5.347210876397434642e-02
9.129763807015298105e-02,6.218759120363025195e-02
1.126678925121954722e-01,7.107268789112311524e-02
1.402293349918693477e-01,8.237347947637820023e-02
1.758874790569266988e-01,9.790005098226557678e-02
2.193659038177935283e-01,1.183162059238326291e-01
2.674550915379116933e-01,1.425712113719657670e-01
