,Pearson r,p-value,MAE,RMSE
Real_SBP vs Estimated_SBP_PPG,0.13639888639054534,0.6278771332202566,1.9986624326997449,2.94530789945927
Real_DBP vs Estimated_DBP_PPG,0.04000224416391456,0.8874412486109815,2.140283763224328,2.8665058354668447
Real_SBP vs Estimated_SBP_PPW,0.1503326519335992,0.5928021112051591,1.9856640675840367,2.9396623622735145
Real_DBP vs Estimated_DBP_PPW,0.02159900702441162,0.9390981456155026,2.1464143619514555,2.8687355240256127
Real_SBP vs Estimated_SBP_AIx,0.33151266115756367,0.22740801470779184,3.787844953307077,5.0780186576941935
Real_DBP vs Estimated_DBP_AIx,0.27934110197534645,0.31331833685806254,27.495609701767826,27.69347562870019
Real_SBP vs Estimated_SBP_AIx_Red,0.1115391157940946,0.6922886878831189,7.019594005154908,8.048937711108993
Real_DBP vs Estimated_DBP_AIx_Red,-0.19714771608364215,0.48126553538351496,26.873311133660106,27.53587394289037
