,Pearson r,p-value,MAE,RMSE
Real_SBP vs Estimated_SBP_PPG,0.7440763948120661,0.00016888643501598998,1.0843056910358946,1.3418267444654923
Real_DBP vs Estimated_DBP_PPG,0.5792854301170137,0.0074366914329794895,1.4538232045108237,1.8536742984780752
Real_SBP vs Estimated_SBP_PPW,0.6784935315465648,0.001006884171253101,1.2012486177472212,1.4804502439036595
Real_DBP vs Estimated_DBP_PPW,0.6044489655791612,0.004758572807679293,1.4849338967276509,1.813122949500071
Real_SBP vs Estimated_SBP_AIx,0.4214506245545574,0.06420964955897844,13.004648482609685,13.2426955863525
Real_DBP vs Estimated_DBP_AIx,0.27274446411076025,0.244653004518113,7.3025408587500324,7.684921875044128
Real_SBP vs Estimated_SBP_AIx_Red,-0.1247084400056082,0.600379461803509,6.333316250428197,8.07834674663676
Real_DBP vs Estimated_DBP_AIx_Red,-0.35389101649784094,0.12582473230653518,4.269424283909583,5.292386522916417
