SBP_PPG,DBP_PPG,SBP_PPW,DBP_PPW,SBP_AIx,DBP_AIx
112.48797894686078,73.02737998086752,112.48797894686078,73.02737998086752,100.53636673856762,66.0004059706643
115.3311648191332,75.53366898947266,115.3311648191332,75.53366898947266,97.65148226115626,64.205366740275
112.772297534088,73.27800888172803,112.772297534088,73.27800888172803,101.96347213859512,66.88838266401474
111.91934177240628,72.5261221791465,111.91934177240628,72.5261221791465,105.65523544065958,69.18547982974374
110.49774883627005,71.27297767484391,111.91934177240628,72.5261221791465,97.67958475860651,64.22285273868849
110.21343024904282,71.0223487739834,110.49774883627005,71.27297767484391,95.4847833290153,62.85719851583175
110.49774883627005,71.27297767484391,109.92911166181563,70.77171987312293,96.1835342807962,63.291976885828745
111.91934177240628,72.5261221791465,110.21343024904282,71.0223487739834,97.50245968351027,64.11264158085083
111.91934177240628,72.5261221791465,110.49774883627005,71.27297767484391,97.72054151121421,64.24833694031106
109.64479307458835,70.52109097226239,111.63502318517905,72.27549327828599,94.56314647809393,62.28373558636956
110.21343024904282,71.0223487739834,109.64479307458835,70.52109097226239,102.27505720704637,67.08225781771775
109.64479307458835,70.52109097226239,110.49774883627005,71.27297767484391,96.66904435610736,63.59407204380014
108.22320013845211,69.2679464679598,109.92911166181558,70.77171987312289,97.34820558436961,64.01666125249665
110.49774883627005,71.27297767484391,108.22320013845211,69.2679464679598,102.95701627326282,67.50658790336354
111.63502318517901,72.27549327828595,110.49774883627005,71.27297767484391,97.16632209775577,63.90348930527025
109.92911166181558,70.77171987312289,112.20366035963357,72.77675108000705,96.04135465344984,63.203509562146564
111.63502318517911,72.27549327828604,111.63502318517911,72.27549327828604,96.35703985610931,63.39993591046801
109.92911166181558,70.77171987312289,109.92911166181558,70.77171987312289,95.94638757551522,63.14441893587614
111.63502318517901,72.27549327828595,111.35070459795182,72.02486437742549,98.89407574447026,64.97853601878148
109.92911166181558,70.77171987312289,109.92911166181558,70.77171987312289,97.65341897956843,64.20657180950924
112.20366035963357,72.77675108000705,110.21343024904287,71.02234877398345,95.73545778564707,63.01317373329151
111.91934177240628,72.5261221791465,111.91934177240628,72.5261221791465,95.4564859463434,62.83959125550257
113.62525329576971,74.02989558430954,110.21343024904277,71.02234877398335,97.62809401441277,64.19081405341238
111.63502318517911,72.27549327828604,112.48797894686076,73.02737998086751,95.08978995613435,62.61142486159471
