,Pearson r,p-value,MAE,RMSE
Real_SBP vs Estimated_SBP_PPG,0.16911783722334406,0.5312272618852093,1.3203357386363663,1.6907742601950502
Real_DBP vs Estimated_DBP_PPG,0.2758309024030124,0.30110765659902694,1.18721424197938,1.4111859309690917
Real_SBP vs Estimated_SBP_PPW,0.1638409853063456,0.544300593980648,1.314488481032532,1.6909323758128643
Real_DBP vs Estimated_DBP_PPW,0.3084492657746763,0.24510068133161753,1.1654080273977643,1.3985065155552645
Real_SBP vs Estimated_SBP_AIx,-0.38952867314437667,0.13586346732104626,7.705127326099245,8.216452986321944
Real_DBP vs Estimated_DBP_AIx,-0.16897784539403565,0.5315722529834866,2.051669308193652,2.303700028419121
Real_SBP vs Estimated_SBP_AIx_Red,0.48654461788342307,0.05598909778905176,6.458189218094764,8.307983969613604
Real_DBP vs Estimated_DBP_AIx_Red,0.2774427447933808,0.2981759505195198,3.5718838369480608,4.201230397507977
