,Pearson r,p-value
Real_SBP vs Estimated_SBP_AIx,-0.38952867314437667,0.13586346732104626
Real_DBP vs Estimated_DBP_AIx,-0.16897784539403565,0.5315722529834866
Real_SBP vs Estimated_SBP_AIx_Red,0.48654461788342307,0.05598909778905176
Real_DBP vs Estimated_DBP_AIx_Red,0.2774427447933808,0.2981759505195198
