Estimated_SBP_AIx_Red,Estimated_DBP_AIx_Red
113.65192381380251,76.19115428828151
103.60946085986684,70.16567651592011
108.2798908306281,72.96793449837686
116.73193879701134,78.0391632782068
105.15768818042763,71.09461290825658
106.56388100117502,71.938328600705
104.80797475289694,70.88478485173816
113.0835667653066,75.85014005918396
99.43446978519522,67.66068187111713
105.52705414344578,71.31623248606748
105.59215614765169,71.35529368859102
107.72930256142051,72.63758153685231
109.6910772911907,73.81464637471441
115.8214549833733,77.49287299002398
112.37134524696022,75.42280714817613
103.73820533117377,70.24292319870426
103.99125599250547,70.39475359550329
105.9816413941415,71.58898483648491
113.76633206264619,76.25979923758771
112.49813788944861,75.49888273366918
101.81132859423687,69.08679715654212
105.53470858014482,71.3208251480869
111.8487612211541,75.10925673269246
105.01822909321946,71.01093745593168
110.65590538931063,74.39354323358639
108.45336700196233,73.07202020117741
115.75444720746046,77.45266832447628
107.7443899257348,72.64663395544088
105.39967413347378,71.23980448008427
106.41533536197062,71.84920121718237
109.75502788894897,73.85301673336939
116.35071953353898,77.81043172012339
119.54019320443182,79.7241159226591
114.92231762707205,76.95339057624324
116.69324592897382,78.0159475573843
111.62611271135061,74.97566762681038
122.39113259378838,81.43467955627304
125.38811536617577,83.23286921970546
124.77086435011935,82.8625186100716
114.48225739308225,76.68935443584935
111.86974285216839,75.12184571130103
112.83498472283729,75.70099083370238
109.53367865744252,73.72020719446552
